state,county,fips,year,registration,turnout,per_registration,lawchange,presyear,population,medfaminc,per_HSeducation,per_AfricanAmerican,per_urban,median_age,log_inc,log_pop
NY,ROCKLAND,36087,1996,1,.55438387,1,0,1,282497.41,75901.773,.56133974,.1077425,,,11.237195,12.551425
NY,ROCKLAND,36087,1998,1,.41356933,1,0,0,286753,77647.555,.49342465,.10975299,,36.200001,11.259935,12.566377
NY,ROCKLAND,36087,2000,1,.60217857,1,0,1,286753,77647.555,.49342465,.10975299,,36.200001,11.259935,12.566377
NY,SARATOGA,36091,1950,5,.66460317,.26760563,0,0,74869,3439.8135,.324,.0099999998,.48199999,32.5,8.1431723,11.223495
NY,SARATOGA,36091,1952,5,.82933962,.26760563,0,1,77714.398,3935.457,.33880001,.0098000001,.48199999,32.16,8.2777824,11.260796
NY,SARATOGA,36091,1954,5,.6543076,.26760563,0,0,80559.797,4441.7993,.3536,.0095999995,.48199999,31.82,8.3988152,11.296755
NY,SARATOGA,36091,1956,5,.80908287,.26760563,0,1,83405.203,4944.6504,.36840001,.0093999999,.48199999,31.48,8.5060616,11.331466
NY,SARATOGA,36091,1958,5,.66092807,.25675675,0,0,86250.602,5439.6885,.38319999,.0091999993,.48199999,31.139999,8.6014767,11.365012
NY,SARATOGA,36091,1960,5,.80365723,.25333333,0,1,89096,5941.5742,.398,.0089999996,.48199999,30.799999,8.6897297,11.39747
NY,SARATOGA,36091,1962,5,.57092619,.25,0,0,95612.602,6942.1763,.433,.0088,.47999999,29.98,8.8453703,11.46806
NY,SARATOGA,36091,1964,5,.66016775,.26249999,0,1,102129.2,7941.0864,.46799999,.0086000003,.47799999,29.16,8.979805,11.533994
NY,SARATOGA,36091,1966,5,.54845345,.24137931,0,0,102129.2,7928.3135,.46799999,.0086000003,.47799999,29.16,8.9781952,11.533994
NY,SARATOGA,36091,1968,1,.60846949,1,1,1,115162.4,9910.8594,.53799999,.0082,.47400001,27.52,9.2013865,11.654099
NY,SARATOGA,36091,1970,1,.54076332,1,0,0,121679,10874.473,.57300001,.0080000004,.472,26.700001,9.2941732,11.709142
NY,SARATOGA,36091,1972,1,.68940902,1,0,1,128095,12950.101,.54225719,.0081794085,.47037765,27.24,9.4688587,11.760528
NY,SARATOGA,36091,1974,1,.5462575,1,0,0,134511,15009.75,.51151443,.0083588157,.4687553,27.780001,9.6164551,11.809402
NY,SARATOGA,36091,1976,1,.64946836,1,0,1,140927,17039.479,.48077163,.0085382238,.46713299,28.32,9.743288,11.855997
NY,SARATOGA,36091,1978,1,.49860379,1,0,0,147343,19073.074,.45002884,.0087176319,.46551064,28.860001,9.8560333,11.900518
NY,SARATOGA,36091,1980,1,.61591375,1,0,1,153759,21095.711,.41928604,.00889704,.46388829,29.4,9.9568253,11.943142
NY,SARATOGA,36091,1982,1,.50318676,1,0,0,159262.41,25351.592,.50142884,.0096309269,,,10.140596,11.978309
NY,SARATOGA,36091,1984,1,.5936957,1,0,1,164765.8,29627.738,.58357161,.010364814,,,10.296466,12.01228
NY,SARATOGA,36091,1986,1,.41699913,1,0,0,170269.2,34719.035,.66571444,.0110987,,,10.455044,12.045136
NY,SARATOGA,36091,1988,1,.58761841,1,0,1,175772.59,38182.277,.74785721,.011832586,,,10.550127,12.076946
NY,SARATOGA,36091,1990,1,.40189156,1,0,0,181276,42442.797,.82999998,.012566473,,,10.655912,12.107776
NY,SARATOGA,36091,1992,1,.6516099,1,0,1,189019.59,48972.934,.68988073,.012972635,,,10.799023,12.149606
NY,SARATOGA,36091,1994,1,.48913354,1,0,0,192891.41,52241.66,.61982119,.013175717,,,10.863636,12.169883
NY,SARATOGA,36091,1996,1,.59445232,1,0,1,196763.2,55514.32,.54976159,.013378796,,,10.924397,12.189756
NY,SARATOGA,36091,1998,1,.45152634,1,0,0,200635,57357.27,.47970197,.013581878,,36.900002,10.957055,12.209243
NY,SARATOGA,36091,2000,1,.63605899,1,0,1,200635,57357.27,.47970197,.013581878,,36.900002,10.957055,12.209243
NY,SCHENECTADY,36093,1950,5,.59629703,.736,0,0,142497,4047.2136,.43700001,.011,.86400002,33.700001,8.3057842,11.867076
NY,SCHENECTADY,36093,1952,5,.82773483,.72093022,0,1,144576.8,4601.4219,.4456,.0116,.86400002,33.84,8.4341202,11.881566
NY,SCHENECTADY,36093,1954,5,.61611515,.625,0,0,146656.59,5168.3027,.45420003,.012200001,.86400002,33.98,8.5502996,11.895849
NY,SCHENECTADY,36093,1956,1,.81051314,1,0,1,148736.41,5731.1938,.4628,.0128,.86400002,34.120003,8.6536789,11.909931
NY,SCHENECTADY,36093,1958,1,.66630268,1,0,0,150816.2,6285.1265,.47139999,.013400001,.86400002,34.260002,8.7459412,11.923818
NY,SCHENECTADY,36093,1960,1,.77847815,1,0,1,152896,6847.0469,.47999999,.014,.86400002,34.400002,8.8315725,11.937513
NY,SCHENECTADY,36093,1962,1,.62450242,1,0,0,154512.59,7708.6035,.50419998,.0156,.86900002,33.98,8.9500923,11.94803
NY,SCHENECTADY,36093,1964,1,.71517378,1,0,1,156129.2,8568.8281,.5284,.017200001,.87400001,33.560001,9.0558863,11.958439
NY,SCHENECTADY,36093,1966,1,.61138767,1,0,0,156129.2,8555.0459,.5284,.017200001,.87400001,33.560001,9.0542765,11.958439
NY,SCHENECTADY,36093,1968,1,.67159885,1,0,1,159362.41,10261.343,.57679999,.020399999,.884,32.720001,9.2361393,11.978936
NY,SCHENECTADY,36093,1970,1,.59238178,1,0,0,160979,11086.926,.60100001,.022,.889,32.299999,9.3135214,11.989029
NY,SCHENECTADY,36093,1972,1,.70848918,1,0,1,158772.41,13081.701,.57095248,.02374221,.8897323,32.559998,9.4789696,11.975227
NY,SCHENECTADY,36093,1974,1,.55956095,1,0,0,156565.8,15061.017,.54090494,.02548442,.89046454,32.82,9.6198654,11.961231
NY,SCHENECTADY,36093,1976,1,.65948671,1,0,1,154359.2,17010.984,.51085734,.027226634,.89119685,33.079998,9.7416143,11.947038
NY,SCHENECTADY,36093,1978,1,.52584857,1,0,0,152152.59,18965.391,.48080981,.028968845,.89192909,33.34,9.8503714,11.932639
NY,SCHENECTADY,36093,1980,1,.63231403,1,0,1,149946,20909.32,.4507623,.030711055,.89266133,33.599998,9.9479504,11.918031
NY,SCHENECTADY,36093,1982,1,.54045707,1,0,0,149813.8,24564.332,.52200979,.033073381,,,10.109051,11.917149
NY,SCHENECTADY,36093,1984,1,.65271044,1,0,1,149681.59,28240.789,.59325737,.03543571,,,10.248523,11.916265
NY,SCHENECTADY,36093,1986,1,.48808309,1,0,0,149549.41,32685.496,.66450495,.037798036,,,10.394687,11.915382
NY,SCHENECTADY,36093,1988,1,.61596566,1,0,1,149417.2,35598.039,.7357524,.040160365,,,10.480046,11.914497
NY,SCHENECTADY,36093,1990,1,.45898438,1,0,0,149285,39261.813,.80699998,.042522691,,,10.578008,11.913612
NY,SCHENECTADY,36093,1992,1,.64718938,1,0,1,148193,45229.719,.7054466,.052678842,,,10.71951,11.906271
NY,SCHENECTADY,36093,1994,1,.50135505,1,0,0,147647,48217.102,.65466994,.057756919,,,10.783469,11.902579
NY,SCHENECTADY,36093,1996,1,.59288681,1,0,1,147101,51208.137,.60389322,.062834993,,,10.843654,11.898874
NY,SCHENECTADY,36093,1998,1,.4661504,1,0,0,146555,52881.051,.55311656,.06791307,,38.599998,10.8758,11.895156
NY,SCHENECTADY,36093,2000,1,.61019182,1,0,1,146555,52881.051,.55311656,.06791307,,38.599998,10.8758,11.895156
NY,SCHOHARIE,36095,1950,0,.75099283,0,0,0,22703,2702.0293,.31099999,.0049999999,.153,32.799999,7.9017582,10.030252
NY,SCHOHARIE,36095,1952,0,.87778771,0,0,1,22685.6,3119.5081,.31819999,.0047999998,.153,32.66,8.0454302,10.029486
NY,SCHOHARIE,36095,1954,0,.73557073,0,0,0,22668.199,3545.3088,.32539999,.0046000001,.153,32.52,8.1733809,10.028718
NY,SCHOHARIE,36095,1956,0,.85990149,0,0,1,22650.801,3968.251,.33260003,.0044,.153,32.379997,8.2860804,10.02795
NY,SCHOHARIE,36095,1958,0,.773628,0,0,0,22633.4,4384.8306,.3398,.0042000003,.153,32.239998,8.3859062,10.027182
NY,SCHOHARIE,36095,1960,0,.86713439,0,0,1,22616,4806.855,.347,.0040000002,.153,32.099998,8.4777985,10.026413
NY,SCHOHARIE,36095,1962,0,.68554974,0,0,0,23042.801,5569.2998,.38080001,.0042000003,.1576,31.419998,8.6250248,10.045109
NY,SCHOHARIE,36095,1964,0,.72891539,0,0,1,23469.6,6330.4751,.41459998,.0044,.16220002,30.74,8.7531309,10.063461
NY,SCHOHARIE,36095,1966,0,.61680955,0,0,0,23469.6,6320.293,.41459998,.0044,.16220002,30.74,8.7515211,10.063461
NY,SCHOHARIE,36095,1968,1,.61888182,1,1,1,24323.199,7830.8442,.48219997,.0047999998,.1714,29.380001,8.965826,10.099186
NY,SCHOHARIE,36095,1970,1,.53843284,1,0,0,24750,8564.4375,.51599997,.0049999999,.176,28.700001,9.0553741,10.116581
NY,SCHOHARIE,36095,1972,1,.6583854,1,0,1,25742,10130.927,.4849104,.0055483002,.17628974,28.880001,9.2233477,10.155879
NY,SCHOHARIE,36095,1974,1,.52984273,1,0,0,26734,11685.3,.45382079,.0060966001,.17657948,29.060001,9.366087,10.193691
NY,SCHOHARIE,36095,1976,1,.6119954,1,0,1,27726,13216.757,.42273116,.0066449009,.1768692,29.24,9.4892406,10.230125
NY,SCHOHARIE,36095,1978,1,.50497645,1,0,0,28718,14751.54,.39164159,.0071932012,.17715895,29.42,9.599103,10.26528
NY,SCHOHARIE,36095,1980,1,.56509519,1,0,1,29710,16278.083,.36055198,.0077415016,.17744868,29.6,9.6975746,10.299239
NY,SCHOHARIE,36095,1982,1,.47293773,1,0,0,30139.801,19126.449,.43584159,.0088800397,,,9.8588276,10.313601
NY,SCHOHARIE,36095,1984,1,.56450284,1,0,1,30569.6,21991.506,.51113117,.010018579,,,9.9984112,10.327762
NY,SCHOHARIE,36095,1986,1,.41381979,1,0,0,30999.4,25454.855,.58642077,.011157117,,,10.144662,10.341723
NY,SCHOHARIE,36095,1988,1,.53100365,1,0,1,31429.199,27724.982,.66171038,.012295656,,,10.230089,10.355493
NY,SCHOHARIE,36095,1990,1,.40904441,1,0,0,31859,30580.148,.73699999,.013434194,,,10.328106,10.369075
NY,SCHOHARIE,36095,1992,1,.58772153,1,0,1,31748.199,35760.383,.62600088,.01316469,,,10.484596,10.365591
NY,SCHOHARIE,36095,1994,1,.47513258,1,0,0,31692.801,38352.844,.57050133,.013029938,,,10.554584,10.363845
NY,SCHOHARIE,36095,1996,1,.55157733,1,0,1,31637.4,40948.043,.51500177,.012895185,,,10.620059,10.362095
NY,SCHOHARIE,36095,1998,1,.43279612,1,0,0,31582,42484.164,.45950225,.012760433,,38,10.656887,10.360343
NY,SCHOHARIE,36095,2000,1,.56919169,1,0,1,31582,42484.164,.45950225,.012760433,,38,10.656887,10.360343
NY,SCHUYLER,36097,1950,0,.60867614,0,0,0,14182,2616.1663,.33400002,.0049999999,.18700001,31.9,7.8694654,9.5597286
NY,SCHUYLER,36097,1952,0,.83191347,0,0,1,14354.4,3145.8765,.34560001,.0054000001,.18700001,31.459999,8.0538483,9.5718117
NY,SCHUYLER,36097,1954,0,.64020163,0,0,0,14526.8,3683.2791,.35720003,.0057999999,.18700001,31.02,8.2115583,9.5837507
NY,SCHUYLER,36097,1956,0,.83461744,0,0,1,14699.2,4217.397,.36880001,.0062000002,.18700001,30.58,8.3469734,9.5955486
NY,SCHUYLER,36097,1958,0,.68390363,0,0,0,14871.6,4744.3462,.3804,.0065999995,.18700001,30.140001,8.4647093,9.6072083
NY,SCHUYLER,36097,1960,0,.85090536,0,0,1,15044,5276.8633,.39200002,.0069999998,.18700001,29.700001,8.5710869,9.6187344
NY,SCHUYLER,36097,1962,0,.62566119,0,0,0,15382.6,5971.8569,.41920003,.0065999995,.18300001,29.440001,8.6948128,9.6409922
NY,SCHUYLER,36097,1964,0,.75343323,0,0,1,15721.2,6665.7578,.44639999,.0062000002,.17900002,29.18,8.804739,9.6627655
NY,SCHUYLER,36097,1966,0,.57288605,0,0,0,15721.2,6655.0366,.44639999,.0062000002,.17900002,29.18,8.8031292,9.6627655
NY,SCHUYLER,36097,1968,1,.64290088,1,1,1,16398.4,8031.5659,.50079995,.0054000001,.171,28.66,8.9911346,9.7049389
NY,SCHUYLER,36097,1970,1,.52647913,1,0,0,16737,8698.1279,.528,.0049999999,.16700001,28.4,9.0708628,9.7253771
NY,SCHUYLER,36097,1972,1,.62901783,1,0,1,16926.801,10389.789,.49749893,.0050856043,.13360001,28.940001,9.248579,9.7366533
NY,SCHUYLER,36097,1974,1,.49295837,1,0,0,17116.6,12068.455,.46699786,.0051712091,.1002,29.48,9.3983507,9.7478037
NY,SCHUYLER,36097,1976,1,.61261183,1,0,1,17496.199,15380.286,.40599579,.0053424179,.033400003,30.559999,9.6408415,9.7697392
NY,SCHUYLER,36097,1978,1,.43399292,1,0,0,17881.199,19582.553,.44879577,.0060249809,,,9.8823938,9.7915049
NY,SCHUYLER,36097,1980,1,.56699264,1,0,1,18271.6,25323.023,.59539789,.0072188997,,,10.139469,9.8131037
NY,SCHUYLER,36097,1982,1,.50093091,1,0,0,18662,29868.652,.74199998,.0084128175,,,10.304564,9.8342447
NY,SCHUYLER,36097,1984,1,.59790945,1,0,1,18886.801,34655.922,.6309678,.010852934,,,10.453224,9.8462181
NY,SCHUYLER,36097,1986,1,.40208054,1,0,0,18999.199,37052.008,.57545167,.012072993,,,10.520078,9.8521519
NY,SCHUYLER,36097,1988,1,.60227931,1,0,1,19111.6,39450.828,.51993555,.01329305,,,10.58281,9.8580503
NY,SCHUYLER,36097,1990,1,.37318525,1,0,0,19224,40831.816,.46441948,.014513109,,38.799999,10.617217,9.8639145
NY,SCHUYLER,36097,1992,1,.59547633,1,0,1,19224,40831.816,.46441948,.014513109,,38.799999,10.617217,9.8639145
NY,SCHUYLER,36097,1994,1,.43113744,1,0,0,19224,40831.816,.46441948,.014513109,,38.799999,10.617217,9.8639145
NY,SCHUYLER,36097,1996,1,.54303354,1,0,1,19224,40831.816,.46441948,.014513109,,38.799999,10.617217,9.8639145
NY,SCHUYLER,36097,1998,1,.40815315,1,0,0,19224,40831.816,.46441948,.014513109,,38.799999,10.617217,9.8639145
NY,SCHUYLER,36097,2000,1,.57508188,1,0,1,19224,40831.816,.46441948,.014513109,,38.799999,10.617217,9.8639145
NY,SENECA,36099,1950,5,.56446385,.23076923,0,0,29253,3309.4292,.31299999,.0080000004,.39200002,36.700001,8.1045313,10.283737
NY,SENECA,36099,1952,5,.71511734,.23999999,0,1,29799.199,3855.7185,.3238,.0084000006,.39200002,36.060001,8.2573128,10.302237
NY,SENECA,36099,1954,5,.55870503,.23999999,0,0,30345.4,4412.0991,.3346,.0088,.39200002,35.420002,8.3921061,10.3204
NY,SENECA,36099,1956,5,.70462388,.23999999,0,1,30891.6,4964.834,.34540001,.0092000002,.39200002,34.779999,8.5101347,10.33824
NY,SENECA,36099,1958,5,.58758223,.23999999,0,0,31437.801,5509.4956,.35619998,.0095999995,.39200002,34.139999,8.6142282,10.355766
NY,SENECA,36099,1960,5,.7129848,.23999999,0,1,31984,6060.9082,.36700001,.0099999998,.39200002,33.5,8.7096148,10.372991
NY,SENECA,36099,1962,5,.52468115,.40000001,0,0,32603.801,6852.0459,.39400002,.0104,.39100003,33.080002,8.8323021,10.392184
NY,SENECA,36099,1964,5,.63804871,.40000001,0,1,33223.602,7641.9434,.42100003,.0108,.38999999,32.66,8.9414072,10.411016
NY,SENECA,36099,1966,5,.52347386,.40000001,0,0,33223.602,7629.6514,.42100003,.0108,.38999999,32.66,8.9397974,10.411016
NY,SENECA,36099,1968,1,.5998075,1,1,1,34463.199,9196.583,.47499999,.011600001,.38799998,31.82,9.1265869,10.447647
NY,SENECA,36099,1970,1,.49548617,1,0,0,35083,9955.2266,.50200003,.012,.38699999,31.4,9.2058525,10.465472
NY,SENECA,36099,1972,1,.63040179,1,0,1,34813,11810.325,.48035374,.011414248,.38530627,31.459999,9.376729,10.457747
NY,SENECA,36099,1974,1,.48044911,1,0,0,34543,13651.104,.45870751,.010828495,.38361254,31.52,9.5215759,10.44996
NY,SENECA,36099,1976,1,.5778082,1,0,1,34273,15464.923,.43706122,.010242742,.38191888,31.58,9.6463299,10.442113
NY,SENECA,36099,1978,1,.47425315,1,0,0,34003,17282.465,.41541499,.0096569881,.38022515,31.640001,9.7574472,10.434204
NY,SENECA,36099,1980,1,.56207913,1,0,1,33733,19090.232,.39376873,.0090712355,.37853143,31.700001,9.8569317,10.426232
NY,SENECA,36099,1982,1,.48389032,1,0,0,33723,21993.09,.46741498,.010451478,,,9.9984837,10.425936
NY,SENECA,36099,1984,1,.58165056,1,0,1,33713,24916.576,.54106122,.011831721,,,10.123288,10.425639
NY,SENECA,36099,1986,1,.42758554,1,0,0,33703,28510.875,.61470747,.013211963,,,10.25804,10.425343
NY,SENECA,36099,1988,1,.54636991,1,0,1,33693,30769.135,.68835372,.014592206,,,10.334268,10.425045
NY,SENECA,36099,1990,1,.38074285,1,0,0,33683,33683.199,.76199996,.015972449,,,10.424754,10.424748
NY,SENECA,36099,1992,1,.59941357,1,0,1,33546.602,38560.875,.65788382,.018677104,,,10.559994,10.420691
NY,SENECA,36099,1994,1,.44534543,1,0,0,33478.398,41002.805,.60582572,.020029433,,,10.621396,10.418655
NY,SENECA,36099,1996,1,.55764145,1,0,1,33410.199,43447.914,.55376762,.02138176,,,10.679318,10.416616
NY,SENECA,36099,1998,1,.40336132,1,0,0,33342,44776.957,.50170958,.022734089,,38.200001,10.709449,10.414573
NY,SENECA,36099,2000,1,.57800472,1,0,1,33342,44776.957,.50170958,.022734089,,38.200001,10.709449,10.414573
NY,ST LAWRENCE,36089,1950,5,.50985354,.26595744,0,0,98897,2935.2368,.32799998,.0020000001,.44400001,28.5,7.9845433,11.501834
NY,ST LAWRENCE,36089,1952,5,.68899006,.26595744,0,1,101365.4,3480.019,.3364,.0018000001,.44400001,28.040001,8.1547928,11.526487
NY,ST LAWRENCE,36089,1954,5,.49066904,.28865978,0,0,103833.8,4033.5762,.3448,.0016,.44400001,27.58,8.3024082,11.550547
NY,ST LAWRENCE,36089,1956,5,.7005977,.28865978,0,1,106302.2,4583.6519,.35319999,.0014,.44400001,27.120001,8.4302511,11.574041
NY,ST LAWRENCE,36089,1958,5,.53217334,.2857143,0,0,108770.6,5126.0825,.36160001,.0012000001,.44400001,26.66,8.5420971,11.596996
NY,ST LAWRENCE,36089,1960,5,.72464275,.29292929,0,1,111239,5674.6431,.37,.001,.44400001,26.200001,8.6437626,11.619436
NY,ST LAWRENCE,36089,1962,5,.49121916,.29292929,0,0,111389.4,6347.0195,.39820001,.0012000001,.4436,25.82,8.7557402,11.620788
NY,ST LAWRENCE,36089,1964,5,.61826754,.28712872,0,1,111539.8,7018.3794,.42640001,.0014,.44319999,25.440001,8.856288,11.622137
NY,ST LAWRENCE,36089,1966,5,.49693903,.2735849,0,0,111539.8,7007.0908,.42640001,.0014,.44319999,25.440001,8.8546782,11.622137
NY,ST LAWRENCE,36089,1968,1,.5334754,1,1,1,111840.6,8338.5762,.48279998,.0018000001,.44240001,24.68,9.0286474,11.62483
NY,ST LAWRENCE,36089,1970,1,.4482564,1,0,0,111991,8982.0889,.51099998,.0020000001,.442,24.299999,9.1029873,11.626174
NY,ST LAWRENCE,36089,1972,1,.56021219,1,0,1,112443.6,10579.234,.47621995,.0021058903,.43622467,24.779999,9.2666483,11.630207
NY,ST LAWRENCE,36089,1974,1,.42350137,1,0,0,112896.2,12163.986,.4414399,.0022117808,.43044937,25.26,9.4062347,11.634224
NY,ST LAWRENCE,36089,1976,1,.51072377,1,0,1,113348.8,13725.142,.4066599,.0023176712,.42467403,25.74,9.5269842,11.638225
NY,ST LAWRENCE,36089,1978,1,.40114844,1,0,0,113801.4,15289.97,.37187985,.0024235614,.41889873,26.220001,9.6349525,11.64221
NY,ST LAWRENCE,36089,1980,1,.4892939,1,0,1,114254,16846.42,.33709979,.0025294519,.4131234,26.700001,9.7318935,11.646179
NY,ST LAWRENCE,36089,1982,1,.40017459,1,0,0,113798,19333.881,.41587982,.0049188761,,,9.8696146,11.64218
NY,ST LAWRENCE,36089,1984,1,.51343727,1,0,1,113342,21839.723,.49465987,.0073083006,,,9.9914856,11.638165
NY,ST LAWRENCE,36089,1986,1,.3535772,1,0,0,112886,24932.301,.5734399,.009697726,,,10.123919,11.634133
NY,ST LAWRENCE,36089,1988,1,.47452191,1,0,1,112430,26856.613,.65221995,.01208715,,,10.198267,11.630086
NY,ST LAWRENCE,36089,1990,1,.32791463,1,0,0,111974,29354.514,.73100001,.014476575,,,10.287202,11.626022
NY,ST LAWRENCE,36089,1992,1,.50289232,1,0,1,111956.8,33162.676,.60951239,.018206095,,,10.409181,11.625869
NY,ST LAWRENCE,36089,1994,1,.35853729,1,0,0,111939.6,36979.648,.48802486,.021935618,,,10.518123,11.625714
NY,ST LAWRENCE,36089,1996,1,.45305103,1,0,1,111931,37943.902,.42728108,.023800379,,35.400002,10.543864,11.625638
NY,ST LAWRENCE,36089,1998,1,.33081606,1,0,0,111931,37943.902,.42728108,.023800379,,35.400002,10.543864,11.625638
NY,ST LAWRENCE,36089,2000,1,.47183526,1,0,1,111931,37943.902,.42728108,.023800379,,35.400002,10.543864,11.625638
NY,STEUBEN,36101,1950,5,.53341746,.25316456,0,0,91439,3170.5647,.34999999,.0060000001,.435,31.700001,8.0616646,11.423428
NY,STEUBEN,36101,1952,5,.73887312,.30379745,0,1,92689.398,3706.5779,.36060002,.0064000003,.435,31.52,8.217864,11.43701
NY,STEUBEN,36101,1954,5,.52917355,.30379745,0,0,93939.797,4252.2217,.3712,.0068000001,.435,31.34,8.355197,11.450409
NY,STEUBEN,36101,1956,5,.7379272,.32098764,0,1,95190.203,4794.3218,.3818,.0072000003,.435,31.16,8.4751873,11.463633
NY,STEUBEN,36101,1958,5,.56448281,.32098764,0,0,96440.602,5328.585,.39239997,.0076000001,.435,30.98,8.5808411,11.476683
NY,STEUBEN,36101,1960,5,.74050355,.32098764,0,1,97691,5869.3457,.403,.0080000004,.435,30.799999,8.6774988,11.489565
NY,STEUBEN,36101,1962,5,.50714797,.32098764,0,0,98062,6589.3901,.4314,.0082,.42180002,30.439999,8.7932158,11.493355
NY,STEUBEN,36101,1964,5,.66333926,.26506025,0,1,98433,7308.3315,.4598,.0083999997,.4086,30.08,8.8967705,11.497131
NY,STEUBEN,36101,1966,5,.50076002,.25882354,0,0,98433,7296.5767,.4598,.0083999997,.4086,30.08,8.8951607,11.497131
NY,STEUBEN,36101,1968,1,.60702896,1,1,1,99175,8722.5469,.51660001,.0088,.3822,29.360001,9.0736666,11.504642
NY,STEUBEN,36101,1970,1,.50122887,1,0,0,99546,9412.1758,.54500002,.0089999996,.36900002,29,9.1497593,11.508375
NY,STEUBEN,36101,1972,1,.58682781,1,0,1,99480.203,11189.718,.51519608,.0091835307,.35951966,29.459999,9.322751,11.507714
NY,STEUBEN,36101,1974,1,.45305791,1,0,0,99414.398,12953.562,.48539221,.0093670618,.35003924,29.92,9.4691257,11.507052
NY,STEUBEN,36101,1976,1,.56025112,1,0,1,99348.602,14691.687,.45558831,.0095505929,.34055889,30.379999,9.5950375,11.506391
NY,STEUBEN,36101,1978,1,.42802697,1,0,0,99282.797,16433.238,.42578441,.0097341239,.3310785,30.84,9.7070608,11.505728
NY,STEUBEN,36101,1980,1,.54915333,1,0,1,99217,18165.412,.39598054,.009917655,.32159814,31.299999,9.8072748,11.505065
NY,STEUBEN,36101,1982,1,.4402222,1,0,0,99191.203,20631.893,.46678445,.010261348,,,9.9345932,11.504805
NY,STEUBEN,36101,1984,1,.55864185,1,0,1,99165.398,23118.719,.5375883,.010605042,,,10.048398,11.504544
NY,STEUBEN,36101,1986,1,.42076716,1,0,0,99139.602,26223.012,.60839224,.010948734,,,10.174393,11.504284
NY,STEUBEN,36101,1988,1,.53715765,1,0,1,99113.797,28098.791,.67919612,.011292428,,,10.243482,11.504024
NY,STEUBEN,36101,1990,1,.33653066,1,0,0,99088,30578.125,.75,.011636121,,,10.32804,11.503763
NY,STEUBEN,36101,1992,1,.57261181,1,0,1,98943.203,35282.855,.64311224,.012439203,,,10.471152,11.502301
NY,STEUBEN,36101,1994,1,.40498012,1,0,0,98870.797,37637.855,.58966833,.012840742,,,10.535766,11.501569
NY,STEUBEN,36101,1996,1,.52526039,1,0,1,98798.398,39995.695,.53622448,.013242283,,,10.596527,11.500836
NY,STEUBEN,36101,1998,1,.37964928,1,0,0,98726,41323.48,.48278061,.013643823,,38.200001,10.629186,11.500104
NY,STEUBEN,36101,2000,1,.56060088,1,0,1,98726,41323.48,.48278061,.013643823,,38.200001,10.629186,11.500104
NY,SUFFOLK,36103,1950,5,.55523169,.061904762,0,0,276129,3615.7793,.38299999,.049000002,.72300005,35.599998,8.1930628,12.528624
NY,SUFFOLK,36103,1952,5,.69016725,.12037037,0,1,354260,4311.5786,.39320001,.049200002,.72300005,34.48,8.3690596,12.777786
NY,SUFFOLK,36103,1954,5,.48738709,.10931174,0,0,432391,5018.1147,.4034,.049400002,.72300005,33.360001,8.5208092,12.977085
NY,SUFFOLK,36103,1956,5,.69191289,.092409238,0,1,510522,5720.2607,.4136,.049600001,.72300005,32.239998,8.6517696,13.143189
NY,SUFFOLK,36103,1958,1,.56281471,1,0,0,588653,6412.7915,.42380002,.049800001,.72300005,31.119999,8.7660503,13.285592
NY,SUFFOLK,36103,1960,1,.70218641,1,0,1,666784,7112.9312,.43400002,.050000001,.72300005,30,8.8696699,13.410221
NY,SUFFOLK,36103,1962,1,.51669019,1,0,0,758417.19,8210.2842,.46520001,.049400002,.75800002,29.280001,9.0131426,13.538989
NY,SUFFOLK,36103,1964,1,.63985634,1,0,1,850050.38,9305.8242,.4964,.048800003,.79300004,28.559999,9.1383953,13.65305
